date,pagepath,pagetitle,screenpageviews,bouncerate,engagementRate,userEngagementDuration,averageSessionDuration,userConversionRate:scroll
2023-03-07,/product/130ml/517/category/85/display/1/,[예약 판매]인티밋젤 백도어(130ml) - 이브콘돔 공식몰,10,0.22222222222222221,0.77777777777777779,25,197.70972711111111,0
2023-03-07,/sustainability/long-term-goal.html,중장기 목표 - 체레미 마카,10,0.9,0.1,231,153.08817340000002,0
2023-03-07,/article/blog/8/15262/page/4/%E2%80%8B,오럴섹스 잘 하는 방법 알려주세요!! (커널링구스 편),9,0.5,0.5,72,292.10550625,0
2023-03-07,/article/blog/8/9597/,돌기형 콘돔만 한 게 또 없지요.,9,0.1111111111111111,0.88888888888888884,330,45.094050111111109,0
2023-03-07,/order/ec_orderform/popup/safePhone.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,9,1,0,11,18.548814333333333,0
2023-03-07,/product/detail.html,이브콘돔 리얼 0.035(10p),9,0.75,0.25,89,65.726134875,0
2023-03-07,/srhr/one-percent-for-srhr.html,1% for SRHR - 체레미 마카,9,0.88888888888888884,0.1111111111111111,165,25.686231444444445,0
2023-03-07,/srhr/srhrcampaign.html,SRHR (성과 재생산 건강과 권리) - 체레미 마카,9,0.88888888888888884,0.1111111111111111,156,26.403093444444441,0
2023-03-07,/article/blog/8/15871/page/1/,"전립선 마사지 – 기초편 (a.k.a 전립선 자극, 드라이 오르가즘)",8,0.33333333333333331,0.66666666666666663,420,91.4867775,0
2023-03-07,/article/blog/8/4342/,[소개] 건강한 섹스를 위한 꿀조합 제품 추천,8,0.2857142857142857,0.7142857142857143,573,158.30960871428573,0
2023-03-07,/article/blog/8/9598/,생리 중 섹스에 대한 진실 (증보),8,0.16666666666666666,0.83333333333333337,963,404.87288383333333,0
2023-03-07,/brand/mission.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,8,1,0,256,130.241790375,0
2023-03-07,/member/mapping_join.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,8,1,0,58,18.1593546,0
2023-03-07,/product/%EC%9D%B4%EB%B8%8C%EC%BD%98%EB%8F%94-%EB%A6%AC%EC%96%BC-003510p/286/category/83/display/1/,이브콘돔 리얼 0.035(10p),8,0.2857142857142857,0.7142857142857143,188,181.1794142857143,0
2023-03-07,/product/%ED%8E%A8%EA%B0%90%EB%A7%88%EB%A6%AC%EB%86%80%EB%A0%8C%EC%82%B0-%EB%A6%AC%ED%80%B4%EB%93%9C14%ED%8F%AC/520/category/131/display/1/,펨감마리놀렌산 리퀴드(14포) - 이브콘돔 공식몰,8,1,0,101,29.348955625000002,0
2023-03-07,/product/detail.html,[예약 판매]인티밋젤 백도어(130ml) - 이브콘돔 공식몰,8,1,0,313,298.3127222,0
2023-03-07,/product/valentine/286,이브콘돔 리얼 0.035(10p),8,0,1,119,191.38266583333333,0
2023-03-07,/article/blog/8/13545/page/4/,질염으로 하이패스 (a.k.a 카섹스의 위험성),7,0.14285714285714285,0.8571428571428571,539,82.373049571428581,0
2023-03-07,/article/blog/8/14046/page/2/,왁싱하면 섹스할 때 더 좋나요? (a.k.a 무소유의 득과 실),7,0,1,443,67.204946571428565,0
2023-03-07,/article/blog/8/14389/,EVE 섹스 성향테스트 결과를 알아보자! 😉,7,0.16666666666666666,0.83333333333333337,51,118.830091,0
2023-03-07,/article/blog/8/14862/page/1/,"섹스할 때 빨리 사정하는 이유가 뭘까요? (a.k.a 조루, 빠른 사정)",7,0.14285714285714285,0.8571428571428571,217,50.779394285714282,0
2023-03-07,/article/blog/8/15078/,"여자도 장어를 먹으면 정력이 좋아지나요? (a.k.a 옹녀, 변강쇠)",7,0.33333333333333331,0.66666666666666663,311,285.25028516666663,0
2023-03-07,/article/blog/8/15786/page/4/,오럴섹스 잘 하는 방법 알려주세요!! (펠라치오 편),7,0.66666666666666663,0.33333333333333331,834,619.94366933333333,0
2023-03-07,/article/blog/8/15871/page/1/categoryno/1/,"전립선 마사지 – 기초편 (a.k.a 전립선 자극, 드라이 오르가즘)",7,0.42857142857142855,0.5714285714285714,595,917.22017285714276,0
2023-03-07,/article/blog/8/26578/,"[섹슈얼 헬스케어 #1] 성기에서 입으로 옮는 성병? 안전하고 건강하게 오럴섹스 하는 법(HPV, 헤르페스 증상과 예방법)",7,0.4,0.6,795,370.5322382,0
2023-03-07,/article/notice/1/26054/,NOTICE - 체레미 마카,7,0.66666666666666663,0.33333333333333331,39,324.65917966666672,0
2023-03-07,/board/faq/3/,FAQ - 체레미 마카,7,1,0,29,74.351939,0
2023-03-07,/brand/leadershipprinciples.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,7,0.55555555555555558,0.44444444444444442,349,264.65928311111111,0
2023-03-07,/brand/organizationalculture.html,조직문화 - 체레미 마카,7,1,0,124,25.936183,0
2023-03-07,/myshop/addr/list.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,7,1,0,18,9.5711416666666675,0
2023-03-07,/product/%EC%83%9D%EB%A6%AC%ED%8C%AC%ED%8B%B0-11-%EC%84%B8%ED%8A%B8/250/category/98/display/1/,생리팬티 1&1 세트,7,0.83333333333333337,0.16666666666666666,581,107.08373033333334,0
2023-03-07,/product/%EC%9D%B4%EB%B8%8C%EC%BB%B5-11-%EC%84%B8%ED%8A%B8/263/category/97/display/1/,이브컵 1&1 세트,7,0.8,0.2,302,194.8288264,0
2023-03-07,/product/gel/281,인티밋젤 내추럴(130ml),7,0,1,33,15.787132285714284,0
2023-03-07,/promotion/wintersale.html,윈터세일 - 체레미 마카,7,0,1,0,6.0703704285714286,0
2023-03-07,/srhr/my_abortion.html,청소년 임신중지 지원사업 - 체레미 마카,7,0.66666666666666663,0.33333333333333331,113,24.321774666666666,0
2023-03-07,/srhr/youth-condoms-support.html,청소년 콘돔 지원 - 체레미 마카,7,1,0,115,48.3414885,0
2023-03-07,/,(not set),6,1,0,0,1.4224026666666667,0
2023-03-07,/article/blog/8/10149/,부드럽게 자극을 도와줄 아이템을 소개해 드립니다.,6,1,0,165,44.2174804,0
2023-03-07,/article/blog/8/11264/,가끔 부륵-하는 질방귀소리에 분위기가 아쉬워졌다면,6,0.5,0.5,199,39.541645833333334,0
2023-03-07,/article/blog/8/13545/,질염으로 하이패스 (a.k.a 카섹스의 위험성),6,0.5,0.5,262,54.469646833333336,0
2023-03-07,/article/blog/8/14996/,"섹스 후 우울증(PCT)에 대해 아시나요? (현자타임 X, 슬픔)",6,0.4,0.6,107,59.31862319999999,0
2023-03-07,/article/blog/8/15165/page/1/,섹스를 많이 하면 질이 넓어지나요? (팩트주의),6,0.4,0.6,394,400.36575320000003,0
2023-03-07,/article/blog/8/16329/,임신 확률을 낮추는 믿음직한 콘돔 사용법,6,0,1,475,87.500110166666673,0
2023-03-07,/article/blog/8/19423/,클리토리스를 만져도 아무것도 안 느껴져요,6,0.16666666666666666,0.83333333333333337,1140,205.8955995,0
2023-03-07,/article/blog/8/26236/,"[나도 모르는 내 몸 이야기 #2] 남성의 몸 (모닝텐트, 반신욕과 정자 등)",6,0.75,0.25,251,101.16960175,0
2023-03-07,/article/blog/8/26730/,[섹슈얼 헬스케어 #2] 여성의 성욕(여자는 언제하고 싶나요?),6,0.5,0.5,235,134.69553525,0
2023-03-07,/article/blog/8/7236/,[섹스는 글로 배워야한다] ep.02 오랄섹스의 역사와 의미,6,0,1,86,55.1257518,0
2023-03-07,/board/product/list.html,(not set),6,1,0,3,11.109922,0
2023-03-07,/brand/offline-store.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,6,1,0,0,0.29922966666666667,0
2023-03-07,/member/join_result.html,회원가입을 축하드립니다 - 체레미 마카,6,1,0,30,6.5924051666666665,0
2023-03-07,/myshop/order/cancel.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,6,1,0,113,21.894049999999996,0
2023-03-07,/product/%EC%86%8C%EB%8F%85%EC%BB%B5/249/category/97/display/1/,소독컵,6,0.83333333333333337,0.16666666666666666,142,258.64237933333328,0
2023-03-07,/product/BACK-DOOR/517/category/85/display/1/,[예약 판매]인티밋젤 백도어(130ml) - 이브콘돔 공식몰,6,0.33333333333333331,0.66666666666666663,59,32.480792,0
2023-03-07,/article/blog/8/10756/,날씨와 계절이 섹스에 미치는 영향,5,0.5,0.5,131,74.4770545,0
2023-03-07,/article/blog/8/12566/,건강과 안전을 기준으로 섹스토이 고르는 법 (a.k.a 자위기구),5,0.6,0.4,101,24.4634454,0
2023-03-07,/article/blog/8/26143/categoryno/1/,"[나도 모르는 내 몸 이야기 #1] 여성의 몸 (g스팟 논란, 클리토리스 등)",5,1,0,203,185.98034566666669,0
2023-03-07,/article/blog/8/26730/categoryno/1/,[섹슈얼 헬스케어 #2] 여성의 성욕(여자는 언제하고 싶나요?),5,1,0,269,73.87415325,0
2023-03-07,/article/notice/1/25878/,NOTICE - 체레미 마카,5,1,0,84,112.046357,0
2023-03-07,/article/notice/1/26396/,NOTICE - 체레미 마카,5,0.75,0.25,47,364.566193,0
2023-03-07,/article/review/4/19042/,결국 이브리얼003,5,1,0,39,58.105592333333334,0
2023-03-07,/board/blog/8,(not set),5,1,0,51,32.6483835,0
2023-03-07,/board/blog/8/,(not set),5,1,0,44,14.32759825,0
2023-03-07,/category/%EC%BD%98%EB%8F%94/83/,콘돔 - 체레미 마카,5,0.6,0.4,30,63.786623400000011,0
2023-03-07,/category/pad/96/,생리대 - 체레미 마카,5,0.8,0.2,22,7.4436696,0
2023-03-07,/myshop/mileage/historyList.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,5,1,0,7,7.0868165,0
2023-03-07,/product/%EB%A9%80%ED%8B%B0%EC%BC%80%EC%96%B4-%EC%84%B8%ED%8A%B8/523/category/131/display/1/,멀티케어 세트 - 이브콘돔 공식몰,5,0.66666666666666663,0.33333333333333331,108,59.068626333333334,0
2023-03-07,/product/%EC%98%88%EC%95%BD-%ED%8C%90%EB%A7%A4%EC%9D%B8%ED%8B%B0%EB%B0%8B%EC%A0%A4-%EB%B0%B1%EB%8F%84%EC%96%B4130ml/517/category/85/,[예약 판매]인티밋젤 백도어(130ml) - 이브콘돔 공식몰,5,1,0,52,21.382788,0
2023-03-07,/product/%EC%99%B8%EC%9D%8C%EB%B6%80%EC%84%B8%EC%A0%95%EC%A0%9C-%EA%B1%B0%ED%92%88%ED%98%95150ml/259/category/89/display/1/,외음부세정제 거품형(150ml),5,1,0,211,71.7437778,0
2023-03-07,/product/%EC%9D%B4%EB%B8%8C%EC%BD%98%EB%8F%94-%EB%A6%AC%EC%96%BC-0035/286/category/83/,이브콘돔 리얼 0.035(10p),5,1,0,103,98.103417,0
2023-03-07,/product/%EC%9D%B4%EB%B8%8C%EC%BD%98%EB%8F%94-%EC%8A%AC%EB%A6%BC10p/275/,이브콘돔 슬림(10p),5,0,1,36,143.69265533333333,0
2023-03-07,/product/detail.html,러버 세트(LOVER SET),5,1,0,58,23.909301,0
2023-03-07,/product/detail.html,인티밋젤 내추럴(130ml),5,0.8,0.2,138,42.3324176,0
2023-03-07,/product/list.html,체레미 마카 | 생리대,5,0,1,14,24.797603,0
2023-03-07,/article/blog/8/11815/,똑똑한 사람이랑 섹스하고 싶어요 – (a.k.a 사피오섹슈얼),4,1,0,198,59.0222955,0
2023-03-07,/article/blog/8/13012/page/3/,섹스 중 야한 말은 어떻게 하는 건가요? (a.k.a Dirty Talk),4,0,1,125,34.52266775,0
2023-03-07,/article/blog/8/14939/,"마스터 클래스의 콘돔 사용법 (a.k.a 매직핸드, 센스쟁이)",4,1,0,389,311.03951275,0
2023-03-07,/article/blog/8/171/,[후기] 이브 직원의 고객보다 솔직한 이브젤 리뷰,4,0,1,545,410.141017,0
2023-03-07,/article/blog/8/19762/,"커플의 성욕 차이는 어떻게 좁혀야 할까요?(feat. 자위, 무성애자)",4,0,1,233,69.1093675,0
2023-03-07,/article/blog/8/26143/page/1/categoryno/1/,"[나도 모르는 내 몸 이야기 #1] 여성의 몸 (g스팟 논란, 클리토리스 등)",4,1,0,38,424.739423,0
2023-03-07,/article/blog/8/6340/,"비밀 시리즈 #3. 실제 두께를 표기한 최초의 콘돔, 이브콘돔",4,0,1,158,51.1890315,0
2023-03-07,/article/notice/1/27462/,NOTICE - 체레미 마카,4,1,0,29,21.0681935,0
2023-03-07,/blog/aboutcheremi.html,체레미다움 - 체레미 마카,4,1,0,5,3.5306066666666669,0
2023-03-07,/blog/srhr.html,(not set),4,1,0,0,0.09020175,0
2023-03-07,/board/notice/1/,NOTICE - 체레미 마카,4,1,0,56,36.287591666666664,0
2023-03-07,/myshop/order/receiver_update.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,4,1,0,42,12.65081,0
2023-03-07,/product/%EB%A6%AC%EC%96%BC0035-3%ED%8C%A930p%EC%95%84%EA%B7%B8%EB%A1%9C%ED%8F%AC%EB%A0%88%EC%8A%A4%ED%8A%B8%EB%A6%AC-%EC%9A%B8%ED%8A%B8%EB%9D%BC%EC%94%AC10p/315/category/24/display/1/,리얼0.035 3팩(30p)+아그로포레스트리 울트라씬(10p),4,1,0,74,46.284846,0
2023-03-07,/product/%EC%83%9D%EB%A6%AC%ED%8C%AC%ED%8B%B0-%EC%8B%9C%EC%9E%91-%EC%84%B8%ED%8A%B8/244/category/98/display/1/,생리팬티 2&1 세트,4,0.75,0.25,215,176.34083525,0
2023-03-07,/product/%EC%9D%B4%EB%B8%8C%EC%BD%98%EB%8F%94-%EB%9D%BC%EC%A7%8010p/270/,이브콘돔 라지(10p),4,0.25,0.75,64,200.80168075,0
2023-03-07,/product/%EC%9D%B4%EB%B8%8C%EC%BD%98%EB%8F%94-%EB%A6%AC%EC%96%BC-003510p/286/category/24/display/1/,이브콘돔 리얼 0.035(10p),4,0,1,37,16.31446325,0
2023-03-07,/product/%EC%9D%B4%EB%B8%8C%EC%BD%98%EB%8F%94-%EC%8A%AC%EB%A6%BC10p/275/category/83/display/1/,이브콘돔 슬림(10p),4,0,1,137,146.1374845,0
2023-03-07,/article/blog/8/13117/page/5/,"물이 너무 많이 나와요 (a.k.a squirting, 시오후키, 여성사정에 관하여)",3,0.66666666666666663,0.33333333333333331,172,66.414815666666669,0
2023-03-07,/article/blog/8/14133/page/1/,"오르가즘의 패권을 잡고 싶다면 위에 오르소서(a.k.a 여성상위, 기승위)",3,0,1,0,87.7814325,0
2023-03-07,/article/blog/8/14495/page/1/,"건강하고 안전한 여성 자위 첫걸음 (a.k.a 마스터베이션, 자기위로)",3,1,0,608,289.8638876666667,0
2023-03-07,/article/blog/8/15349/,"거리두기 시대의 섹스에 관하여 (a.k.a 이시국, 코로나)",3,1,0,22,13.048667,0
2023-03-07,/article/blog/8/15399/page/1/categoryno/1/,"손가락만 활용해 오르가즘에 다다를 수 있다고? (a.k.a 핑거링, 핑거콘돔)",3,0,1,0,111.83286766666667,0
2023-03-07,/article/blog/8/15786/page/3/,오럴섹스 잘 하는 방법 알려주세요!! (펠라치오 편),3,1,0,170,63.600201666666663,0
2023-03-07,/article/blog/8/15959/page/1/,"전립선 마사지 – 실전편 (a.k.a 전립선 자극, 드라이 오르가즘)",3,1,0,261,277.720707,0
2023-03-07,/article/blog/8/16053/,섹스 전후로 매끄럽게 피드백 주고받는 법,3,0.33333333333333331,0.66666666666666663,60,523.122458,0
2023-03-07,/article/blog/8/166/,[생리컵] 성경험? 처녀막 파열? 생리컵 써도 괜찮을까?,3,0,1,69,26.849427666666667,0
2023-03-07,/article/blog/8/25987/,러브젤 의료기기화를 위한 우리의 노력,3,0,1,145,102.4532235,0
2023-03-07,/article/blog/8/26543/,"[나도 모르는 내 몸 이야기 #3] 인터섹스, 간성",3,1,0,156,81.415848,0
2023-03-07,/article/blog/8/26578/categoryno/1/,"[섹슈얼 헬스케어 #1] 성기에서 입으로 옮는 성병? 안전하고 건강하게 오럴섹스 하는 법(HPV, 헤르페스 증상과 예방법)",3,0,1,241,87.952672,0
2023-03-07,/article/blog/8/26884/,"한국에 없던 000 젤, 국내 최초로 연구하여 출시",3,0.33333333333333331,0.66666666666666663,93,38.246101333333336,0
2023-03-07,/article/blog/8/27178/,체레미 마카다운 섹슈얼 라이프(2022 Brand meet up 후기),3,1,0,118,136.407789,0
2023-03-07,/article/notice/1/12951/page/2/,NOTICE - 체레미 마카,3,1,0,94,34.941629,0
2023-03-07,/article/notice/1/26397/,NOTICE - 체레미 마카,3,1,0,8,4.8446313333333331,0
2023-03-07,/article/review/4/19071/,첫 이브콘돔 실제후기,3,0.33333333333333331,0.66666666666666663,8,50.038220333333335,0
2023-03-07,/blog/all.html,(not set),3,1,0,40,53.547606333333334,0
2023-03-07,/category/%EC%A0%A4/85/,젤 - 체레미 마카,3,1,0,16,188.451483,0
2023-03-07,/order/order_result.html,(not set),3,1,0,0,54.498741666666668,0
2023-03-07,/press/press.html,보도자료 - 체레미 마카,3,1,0,29,18.985989,0
2023-03-07,/product/%EC%95%84%EA%B7%B8%EB%A1%9C%ED%8F%AC%EB%A0%88%EC%8A%A4%ED%8A%B8%EB%A6%AC%C2%AE-%EC%9D%B4%EB%B8%8C%EC%BD%98%EB%8F%94-%EC%9A%B8%ED%8A%B8%EB%9D%BC%EC%94%AC/278/category/24/display/1/,아그로포레스트리® 이브콘돔 울트라씬(10p),3,1,0,38,218.4083495,0
2023-03-07,/product/%EC%95%84%EA%B7%B8%EB%A1%9C%ED%8F%AC%EB%A0%88%EC%8A%A4%ED%8A%B8%EB%A6%AC%C2%AE-%EC%9D%B4%EB%B8%8C-%ED%95%91%EA%B1%B0%EB%8F%94/264/category/24/display/1/,아그로포레스트리® 이브 핑거돔(18p),3,1,0,87,55.522262333333337,0
2023-03-07,/product/%EC%98%88%EC%95%BD-%ED%8C%90%EB%A7%A4%EC%9D%B8%ED%8B%B0%EB%B0%8B%EC%A0%A4-%EB%B0%B1%EB%8F%84%EC%96%B4130ml/517/category/24/,[예약 판매]인티밋젤 백도어(130ml) - 이브콘돔 공식몰,3,1,0,16,14.658403333333332,0
2023-03-07,/product/%EC%98%88%EC%95%BD-%ED%8C%90%EB%A7%A4%EC%9D%B8%ED%8B%B0%EB%B0%8B%EC%A0%A4-%EB%B0%B1%EB%8F%84%EC%96%B4130ml/517/category/24/display/1/,[예약 판매]인티밋젤 백도어(130ml) - 이브콘돔 공식몰,3,1,0,206,106.29907533333333,0
2023-03-07,/product/%EC%9D%B8%ED%8B%B0%EB%B0%8B%EC%A0%A4-%EB%B0%B1%EB%8F%84%EC%96%B4130ml/517/category/85/display/1/,인티밋젤 백도어(130ml) - 이브콘돔 공식몰,3,1,0,106,51.052478,0
2023-03-07,/product/%ED%8E%A8%EA%B0%90%EB%A7%88%EB%A6%AC%EB%86%80%EB%A0%8C%EC%82%B0-%EB%A6%AC%ED%80%B4%EB%93%9C14%ED%8F%AC/520/category/1/display/9/,펨감마리놀렌산 리퀴드(14포) - 이브콘돔 공식몰,3,1,0,35,121.78228433333334,0
2023-03-07,/product/%ED%8E%A8%EB%A7%88%EC%B9%B4-%EA%B5%AC%EB%AF%B863g/519/category/1/display/9/,체레미 마카 펨마카 구미,3,1,0,231,91.668359666666674,0
2023-03-07,/product/%ED%8E%A8%EB%A7%88%EC%B9%B4-%EA%B5%AC%EB%AF%B863g/519/category/24/display/1/,체레미 마카 펨마카 구미,3,1,0,91,35.992771333333337,0
2023-03-07,/product/detail.html,"이브 핑거돔(18p)(+13,400원) [10%할인]",3,0.33333333333333331,0.66666666666666663,17,14.797237,0
2023-03-07,/product/list_thumb.html,(not set),3,0.5,0.5,1,4.4200715,0
2023-03-07,/promotion/index.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,3,1,0,37,14.724393333333333,0
2023-03-07,/sustainability/sustainable-environmental.html,지속가능 실현 체레미 마카,3,1,0,12,6.4280593333333336,0
2023-03-07,/article/%EB%B3%B4%EB%8F%84-%EC%9E%90%EB%A3%8C/3001/26455/,"'콘돔도 지구를 생각한다'…비건 콘돔, 궁금해?",2,0,1,2,219.501233,0
2023-03-07,/article/blog/8/10059/page/5/,커피 한 잔과 발기의 상관관계,2,1,0,33,20.7033395,0
2023-03-07,/article/blog/8/10566/,월경하는 애인을 위한 생활백서,2,1,0,40,112.9920935,0
2023-03-07,/article/blog/8/12066/page/2/,뒤로하는 섹스에 대하여 (Real 후방주의),2,0.66666666666666663,0.33333333333333331,64,287.84896366666663,0
2023-03-07,/article/blog/8/12516/page/5/,여성으로서 섹스하며 궁금했던 것들을 풀어봅니다.,2,1,0,129,73.086772,0
2023-03-07,/article/blog/8/13736/page/1/,포경수술과 섹스의 상관관계 (a.k.a 민감도 논란종결),2,0.5,0.5,0,44.591431,0
2023-03-07,/article/blog/8/14376/,EVE의 청소년‘만’을 위한 콘돔자판기,2,1,0,99,60.812811499999995,0
2023-03-07,/article/blog/8/14376/categoryno/3/,EVE의 청소년‘만’을 위한 콘돔자판기,2,0,1,99,54.208468,0
2023-03-07,/article/blog/8/14495/page/2/categoryno/1/,"건강하고 안전한 여성 자위 첫걸음 (a.k.a 마스터베이션, 자기위로)",2,0,1,140,84.4180835,0
2023-03-07,/article/blog/8/14495/page/4/categoryno/1/,"건강하고 안전한 여성 자위 첫걸음 (a.k.a 마스터베이션, 자기위로)",2,1,0,42,112.580178,0
2023-03-07,/article/blog/8/14576/page/13/,"첫 섹스를 앞둔 이들에게 (a.k.a 첫 경험, 현실주의)",2,1,0,30,39.312016,0
2023-03-07,/article/blog/8/14652/page/1/,샤워하며 섹스해도 되나요? (파트너와 함께 목욕 즐기기),2,0,1,177,189.228847,0
2023-03-07,/article/blog/8/14652/page/4/,샤워하며 섹스해도 되나요? (파트너와 함께 목욕 즐기기),2,1,0,160,102.480593,0
2023-03-07,/article/blog/8/15262/page/3/,오럴섹스 잘 하는 방법 알려주세요!! (커널링구스 편),2,1,0,249,132.4289225,0
2023-03-07,/article/blog/8/15399/page/4/,"손가락만 활용해 오르가즘에 다다를 수 있다고? (a.k.a 핑거링, 핑거콘돔)",2,1,0,66,39.8755105,0
2023-03-07,/article/blog/8/15716/,(not set),2,0,1,0,0,0
2023-03-07,/article/blog/8/16499/page/3/,"섹시한 키스, 지켜야 할 딱 세 가지 (a.k.a 입맞춤, kiss)",2,1,0,413,269.9837465,0
2023-03-07,/article/blog/8/16499/page/9/,"섹시한 키스, 지켜야 할 딱 세 가지 (a.k.a 입맞춤, kiss)",2,1,0,87,95.839115,0
2023-03-07,/article/blog/8/16688/page/3/,내 음경은 정상 크기인가요? (팩트주의/논란종결),2,1,0,111,59.43948,0
2023-03-07,/article/blog/8/16865/page/3/,"간지러운 곳이 곧 성감대라고 하던데? (a.k.a 애무, 전희)",2,1,0,138,76.162954,0
2023-03-07,/article/blog/8/17370/categoryno/5/,"누적 테스트 수 200만, 섹스에 대한 취향을 나누다 - EVE 비하인드 스토리 2020",2,0,1,42,50.892258,0
2023-03-07,/article/blog/8/19536/page/1/,"HPV는 대체 어떤 바이러스일까?(증상, 자연 소멸, 잠복기)",2,0,1,1,808.809854,0
2023-03-07,/article/blog/8/25900/page/1/,실리콘 젤? 러브젤 종류별로 어떤 차이가 있을까 (나에게 맞는 러브젤 고르는 법),2,1,0,61,70.326377,0
2023-03-07,/article/blog/8/26521/page/1/categoryno/1/,화한가요? 러브젤 사용 꿀팁(러브젤 어떻게 쓰나요?),2,1,0,50,56.668251,0
2023-03-07,/article/blog/8/26543/page/1/,"[나도 모르는 내 몸 이야기 #3] 인터섹스, 간성",2,1,0,131,70.8420345,0
2023-03-07,/article/blog/8/7630/,[섹스는 글로 배워야한다] ep.04 게으른 섹스,2,0,1,16,10.55872,0
2023-03-07,/article/blog/8/9340/,오가르슴을 느낀다는 건 천사가 내게 오는 기분이야,2,0.5,0.5,94,51.8076865,0
2023-03-07,/article/blog/8/9340/page/4/,오가르슴을 느낀다는 건 천사가 내게 오는 기분이야,2,0,1,1,0.7187705,0
2023-03-07,/article/notice/1/25541/,NOTICE - 체레미 마카,2,0,1,2,4.126885,0
2023-03-07,/article/notice/1/26974/,NOTICE - 체레미 마카,2,0,1,0,4.252066,0
2023-03-07,/article/notice/1/27626/,NOTICE - 체레미 마카,2,1,0,10,7.1407305,0
2023-03-07,/article/review/4/18656/,한 번도 안 찢어지고 안정적입니다,2,0,1,7,10.036475,0
2023-03-07,/article/review/4/20161/,사가미 오가모토 보다 훨씬 나아요 사실 사가미는 너무 껴서 별로 003은 미끌거림랑 크,2,0,1,22,12.471563,0
2023-03-07,/board/blog/all.html,(not set),2,1,0,0,0.824672,0
2023-03-07,/board/free/read.html,NOTICE - 체레미 마카,2,1,0,56,33.428275,0
2023-03-07,/board/index.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,2,0,1,0,59.7864,0
2023-03-07,/brand/offline-store.html,오프라인 매장 - 체레미 마카,2,1,0,277,32.0558245,0
2023-03-07,/category/sale/54/,(not set),2,0,1,7,27.7986975,0
2023-03-07,/intro/adult_i_recommend.html,EVE | 섹슈얼 헬스케어 이브 공식몰,2,0,1,0,3.654354,0
2023-03-07,/myshop/addr/register.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,2,1,0,64,36.7011045,0
2023-03-07,/myshop/mileage/mileageList.html,체레미 마카 - 이브콘돔의 새로운 이름 | 이브젤·이브컵 증정이벤트 진행중,2,1,0,11,12.185473,0
2023-03-07,/order/basket.html,(not set),2,1,0,0,0.2123645,0
2023-03-07,/order/orderform.html,(not set),2,1,0,0,31.6862715,0
2023-03-07,/product/%EB%9F%AC%EB%B2%84-%EC%84%B8%ED%8A%B8lover-set/243/category/24/display/1/,러버 세트(LOVER SET),2,1,0,18,13.6936115,0
2023-03-07,/product/%EB%A7%88%EC%82%AC%EC%A7%80-%EC%BA%94%EB%93%A4-%ED%8F%AC%EB%A0%88%EC%8A%A4%ED%8A%B8-%EB%AC%B880g/516/category/1/display/9/,마사지 캔들 포레스트 문(80g) - 이브콘돔 공식몰,2,1,0,6,5.399803,0
2023-03-07,/product/%EB%A7%88%EC%82%AC%EC%A7%80-%EC%BA%94%EB%93%A4-%ED%8F%AC%EB%A0%88%EC%8A%A4%ED%8A%B8-%EB%AC%B880g/516/category/120/display/1/,마사지 캔들 포레스트 문(80g) - 이브콘돔 공식몰,2,0,1,184,96.1351985,0
2023-03-07,/product/%EC%99%B8%EC%9D%8C%EB%B6%80%EC%84%B8%EC%A0%95%EC%A0%9C-%EC%95%A1%EC%83%81%ED%98%95200ml/260/category/89/display/1/,외음부세정제 액상형(200ml),2,1,0,28,23.855072,0
2023-03-07,/product/%EC%9D%B4%EB%B8%8C%EC%BD%98%EB%8F%94-%EB%A6%AC%EC%96%BC-0035/286/category/24/,이브콘돔 리얼 0.035(10p),2,1,0,0,1.503515,0
2023-03-07,/product/%EC%9D%B4%EB%B8%8C%EC%BD%98%EB%8F%94-%EB%A6%AC%EC%96%BC-0035/286/category/83/display/1/,(not set),2,1,0,0,62.106283,0
2023-03-07,/product/%EC%9D%B4%EB%B8%8C%EC%BD%98%EB%8F%94-%EB%A6%AC%EC%96%BC-003510p/286/,이브콘돔 리얼 0.035(10p),2,0,1,28,1013.315117,0
