date,member_id,R,F,M,r_grade,f_grade,m_grade,rfm_index,group
2022-07-26,2033482971@k,223,1,54800.0,2,1,2,1.6025064314725193,esc
2022-07-26,2033493919@k,190,1,76100.0,2,1,2,1.6025064314725193,esc
2022-07-26,2033493977@k,223,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033511271@k,223,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033511777@k,139,2,127400.0,3,2,3,2.602506431472519,semi-VIP
2022-07-26,2033523978@k,223,1,20800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033547572@k,223,1,29800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033550154@k,223,1,37400.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033569743@k,223,1,12900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033586876@k,223,1,29500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033594965@k,217,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033597788@k,223,1,44300.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033606346@k,223,1,25100.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033623452@k,221,1,81700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2033624410@k,167,3,60700.0,3,3,2,2.4518054216402128,ROYAL
2022-07-26,2033627000@k,111,2,68600.0,3,2,2,2.0543118531127327,new
2022-07-26,2033638532@k,223,1,82700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2033642650@k,223,1,72600.0,2,1,2,1.6025064314725193,esc
2022-07-26,2033659191@k,223,1,20800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033661423@k,223,1,39900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033662573@k,222,1,12900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033666847@k,223,1,30500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033670009@k,223,1,53800.0,2,1,2,1.6025064314725193,esc
2022-07-26,2033675930@k,223,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033678560@k,223,1,43600.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033683890@k,223,1,26900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033684013@k,223,1,32700.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033695182@k,223,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033700814@k,223,1,44700.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033702819@k,188,2,164866.0,2,2,3,2.548194578359787,esc-VIP
2022-07-26,2033722597@k,138,2,47300.0,3,2,1,1.5061172747529457,new
2022-07-26,2033725353@k,223,1,21800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033725949@k,222,1,56800.0,2,1,2,1.6025064314725193,esc
2022-07-26,2033732778@k,223,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033739877@k,164,2,62003.0,3,2,2,2.0543118531127327,new
2022-07-26,2033752286@k,138,1,42600.0,3,1,1,1.108623706225465,new
2022-07-26,2033752404@k,223,1,12900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033757309@k,223,1,23800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033765411@k,223,1,27600.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033766722@k,223,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033777132@k,12,4,145430.0,4,3,3,3.0543118531127322,VIP
2022-07-26,2033780865@k,223,1,12900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033787554@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033788826@k,223,1,34800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033793689@k,40,2,64300.0,4,2,2,2.108623706225465,new
2022-07-26,2033800964@k,69,2,68600.0,4,2,2,2.108623706225465,new
2022-07-26,2033801053@k,223,1,62800.0,2,1,2,1.6025064314725193,esc
2022-07-26,2033805383@k,203,1,38999.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033806872@k,223,1,35800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033809569@k,223,1,29500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033823295@k,222,1,44200.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033826225@k,222,1,11900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033830860@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033846379@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033847609@k,139,2,73400.0,3,2,2,2.0543118531127327,new
2022-07-26,2033849103@k,222,1,15900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033857076@k,222,1,24800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033857759@k,222,1,24900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033861842@k,222,1,38900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033862413@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033876440@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033878781@k,222,1,32000.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033879927@k,147,2,75800.0,3,2,2,2.0543118531127327,new
2022-07-26,2033880163@k,222,1,13900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033895222@k,222,1,43800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033895311@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033899184@k,207,1,31500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033900116@k,35,2,123626.0,4,2,3,2.6568182845852517,semi-VIP
2022-07-26,2033901957@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033902522@k,222,1,15800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033905533@k,222,1,34800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033908888@k,133,2,52000.0,3,2,1,1.5061172747529457,new
2022-07-26,2033914526@k,218,1,22800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033919221@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033931082@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033937135@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033938544@k,165,2,23800.0,3,2,1,1.5061172747529457,new
2022-07-26,2033942391@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033964175@k,117,2,68600.0,3,2,2,2.0543118531127327,new
2022-07-26,2033982412@k,222,1,33800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2033982722@k,187,2,90386.0,2,2,2,2.0,esc
2022-07-26,2033983719@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034001316@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034014818@k,222,1,11900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034019574@k,222,1,35500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034022149@k,221,1,33100.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034048764@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034080137@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034088376@k,222,1,23900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034088595@k,222,1,62800.0,2,1,2,1.6025064314725193,esc
2022-07-26,2034102050@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034109812@k,222,1,15900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034116389@k,222,1,24900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034137662@k,222,1,21800.0,2,1,1,1.0543118531127325,esc
2022-07-26,20341462@n,3,3,100500.0,4,3,3,3.0543118531127322,VIP
2022-07-26,2034154369@k,222,1,24900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034189961@k,210,2,49400.0,2,2,1,1.4518054216402132,esc
2022-07-26,2034196726@k,222,1,62800.0,2,1,2,1.6025064314725193,esc
2022-07-26,2034196867@k,221,1,31500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034199265@k,222,1,76100.0,2,1,2,1.6025064314725193,esc
2022-07-26,2034230785@k,106,3,121110.0,3,3,3,3.0,VIP
2022-07-26,2034241105@k,222,1,10900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034247768@k,222,1,29500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034271384@k,222,1,39900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034309557@k,222,1,62800.0,2,1,2,1.6025064314725193,esc
2022-07-26,2034319965@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034344313@k,218,1,35800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034349946@k,133,1,33000.0,3,1,1,1.108623706225465,new
2022-07-26,2034365670@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034375003@k,222,1,58700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2034384878@k,222,1,10900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034388000@k,209,1,40700.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034396490@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034398529@k,222,1,12900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034399298@k,46,6,229490.0,4,4,4,4.0,VIP
2022-07-26,2034422591@k,222,1,30500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034425919@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034431454@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034444318@k,187,1,36800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034458865@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034469866@k,42,2,68600.0,4,2,2,2.108623706225465,new
2022-07-26,2034486781@k,139,2,61300.0,3,2,2,2.0543118531127327,new
2022-07-26,2034495571@k,222,1,13900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034515884@k,36,2,51600.0,4,2,1,1.5604291278656781,new
2022-07-26,2034524060@k,189,1,33400.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034529129@k,12,2,69613.0,4,2,2,2.108623706225465,new
2022-07-26,2034533279@k,222,1,33800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034534247@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034541022@k,138,2,48700.0,3,2,1,1.5061172747529457,new
2022-07-26,2034545603@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034545647@k,222,1,30500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034547456@k,222,1,32900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034585456@k,41,2,68600.0,4,2,2,2.108623706225465,new
2022-07-26,2034590885@k,95,2,71600.0,3,2,2,2.0543118531127327,new
2022-07-26,2034606209@k,222,1,46200.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034609516@k,102,2,69100.0,3,2,2,2.0543118531127327,new
2022-07-26,2034626831@k,222,1,17800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034629853@k,222,1,82000.0,2,1,2,1.6025064314725193,esc
2022-07-26,2034643824@k,222,1,27900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034647865@k,215,2,124100.0,2,2,3,2.548194578359787,esc-VIP
2022-07-26,2034654166@k,222,1,20800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034665652@k,222,1,34800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034699023@k,222,1,43800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034728009@k,222,1,53500.0,2,1,2,1.6025064314725193,esc
2022-07-26,2034748275@k,222,1,34800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034794868@k,222,1,50900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034809028@k,222,1,55400.0,2,1,2,1.6025064314725193,esc
2022-07-26,2034820148@k,222,1,16800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034847698@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034851871@k,222,1,30500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034864244@k,222,1,34800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034869959@k,222,1,33800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034890352@k,116,2,66800.0,3,2,2,2.0543118531127327,new
2022-07-26,2034900031@k,222,1,34700.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034902490@k,59,2,68700.0,4,2,2,2.108623706225465,new
2022-07-26,2034911278@k,222,1,38900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034911745@k,13,3,178092.0,4,3,3,3.0543118531127322,VIP
2022-07-26,2034922393@k,222,1,12900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034933965@k,222,1,82700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2034935699@k,222,1,56000.0,2,1,2,1.6025064314725193,esc
2022-07-26,2034937216@k,222,1,20800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034950876@k,222,1,54800.0,2,1,2,1.6025064314725193,esc
2022-07-26,20349550@n,61,1,38800.0,4,1,1,1.1629355593381974,new
2022-07-26,2034982083@k,221,1,38600.0,2,1,1,1.0543118531127325,esc
2022-07-26,2034986914@k,222,1,13900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035000251@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035004940@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035006716@k,220,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035017773@k,222,1,82700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035030344@k,221,1,12900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035030806@k,222,1,86600.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035043717@k,222,1,30500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035070615@k,222,1,32900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035078338@k,222,1,32100.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035084517@k,222,1,34800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035087656@k,222,1,30100.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035088295@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035092413@k,222,1,24100.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035095054@k,222,1,53800.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035103004@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035103593@k,221,1,69100.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035107189@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035107898@k,222,1,29500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035133928@k,222,1,85100.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035138650@k,122,2,50100.0,3,2,1,1.5061172747529457,new
2022-07-26,2035142025@k,222,1,23800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035144474@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035151459@k,112,2,56500.0,3,2,2,2.0543118531127327,new
2022-07-26,2035156570@k,222,1,41900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035165006@k,157,2,51700.0,3,2,1,1.5061172747529457,new
2022-07-26,2035168294@k,222,1,31400.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035181648@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035185117@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035188098@k,222,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035190581@k,117,2,51700.0,3,2,1,1.5061172747529457,new
2022-07-26,2035193660@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035207979@k,222,1,87600.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035222701@k,222,1,38500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035230743@k,222,1,29500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035240707@k,222,1,10900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035252444@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035253940@k,94,2,98516.0,3,2,2,2.0543118531127327,new
2022-07-26,203525695@n,196,2,31800.0,2,2,1,1.4518054216402132,esc
2022-07-26,2035260572@k,221,1,62800.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035268119@k,222,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035280540@k,133,2,81200.0,3,2,2,2.0543118531127327,new
2022-07-26,2035282982@k,221,1,81700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035288361@k,195,2,27800.0,2,2,1,1.4518054216402132,esc
2022-07-26,2035303180@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035305685@k,221,1,16800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035306773@k,221,1,37400.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035309710@k,221,1,12900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035313844@k,221,1,42700.0,2,1,1,1.0543118531127325,esc
2022-07-26,20353240@n,217,1,32100.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035326867@k,221,1,32100.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035330662@k,221,1,39900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035338120@k,221,1,12900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035340989@k,221,1,30600.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035342712@k,221,1,20800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035345010@k,221,1,11900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035372233@k,175,3,66171.0,3,3,2,2.4518054216402128,ROYAL
2022-07-26,2035413173@k,175,3,124060.0,3,3,3,3.0,VIP
2022-07-26,2035429127@k,221,2,37800.0,2,2,1,1.4518054216402132,esc
2022-07-26,2035430241@k,221,1,62800.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035431751@k,221,1,21800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035440880@k,216,1,45700.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035451181@k,220,1,53800.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035459261@k,221,1,32700.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035463126@k,221,1,11900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035481322@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035555225@k,221,1,54800.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035555704@k,8,2,70600.0,4,2,2,2.108623706225465,new
2022-07-26,2035556825@k,209,1,36900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035577667@k,79,4,110860.0,4,3,3,3.0543118531127322,VIP
2022-07-26,2035581523@k,161,2,66400.0,3,2,2,2.0543118531127327,new
2022-07-26,2035593004@k,221,1,84700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035615900@k,221,1,13900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035624510@k,221,1,36500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035629375@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035629421@k,104,2,52600.0,3,2,2,2.0543118531127327,new
2022-07-26,2035637556@k,221,1,29750.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035643652@k,221,1,12900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035645866@k,221,1,38900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035646941@k,221,1,18800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035647054@k,119,2,49395.0,3,2,1,1.5061172747529457,new
2022-07-26,2035650489@k,207,2,201757.0,2,2,4,3.0963891567195736,esc-VIP
2022-07-26,2035652321@k,221,1,81700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035674377@k,221,1,11200.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035684229@k,221,1,39900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035692382@k,221,1,20800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035701176@k,221,1,35800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035718836@k,221,1,82700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035719028@k,221,1,81700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035722293@k,221,1,31600.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035727533@k,217,1,69600.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035731212@k,221,1,23900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035734178@k,221,1,32900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035736103@k,15,2,73778.0,4,2,2,2.108623706225465,new
2022-07-26,2035750495@k,206,2,87700.0,2,2,2,2.0,esc
2022-07-26,2035751329@k,221,1,82700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035760709@k,221,1,13900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035767962@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035779681@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035782342@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035790083@k,221,1,52900.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035806513@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035817592@k,8,2,70600.0,4,2,2,2.108623706225465,new
2022-07-26,2035820739@k,221,1,82700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2035825965@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035827510@k,54,4,85310.0,4,3,2,2.5061172747529454,ROYAL
2022-07-26,2035833330@k,161,2,73426.0,3,2,2,2.0543118531127327,new
2022-07-26,2035833526@k,182,2,60600.0,2,2,2,2.0,esc
2022-07-26,2035837874@k,221,1,12900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035852291@k,48,3,117220.0,4,3,3,3.0543118531127322,VIP
2022-07-26,2035852721@k,221,2,90000.0,2,2,2,2.0,esc
2022-07-26,2035866483@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035872592@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035879483@k,221,1,38900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035886568@k,221,1,35800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035909930@k,218,1,41700.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035911751@k,221,1,39900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035913297@k,221,1,11900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035934449@k,221,1,13900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035936519@k,221,1,12900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035963424@k,213,1,43600.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035977529@k,221,1,35800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035981076@k,221,1,44800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2035996559@k,187,2,68600.0,2,2,2,2.0,esc
2022-07-26,2036010152@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036011212@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036016960@k,218,1,81700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2036028499@k,221,1,70000.0,2,1,2,1.6025064314725193,esc
2022-07-26,2036048479@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036056235@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036060768@k,166,2,81196.0,3,2,2,2.0543118531127327,new
2022-07-26,2036068520@k,220,1,115600.0,2,1,3,2.1507010098323063,esc-VIP
2022-07-26,2036071954@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036075725@k,160,2,68600.0,3,2,2,2.0543118531127327,new
2022-07-26,2036081570@k,221,1,31700.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036115747@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036120704@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036126549@k,39,3,64500.0,4,3,2,2.5061172747529454,ROYAL
2022-07-26,2036132499@k,221,1,106600.0,2,1,3,2.1507010098323063,esc-VIP
2022-07-26,2036132914@k,221,1,13900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036134142@k,221,1,10900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036135395@k,217,1,57000.0,2,1,2,1.6025064314725193,esc
2022-07-26,2036137745@k,221,1,13900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036141205@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036142676@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036148865@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036150414@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036156454@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036163838@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036173731@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036176718@k,221,1,39900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036177291@k,221,1,11900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036178986@k,221,1,34800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036179513@k,53,2,40945.0,4,2,1,1.5604291278656781,new
2022-07-26,2036190476@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036192734@k,125,2,76926.0,3,2,2,2.0543118531127327,new
2022-07-26,2036193807@k,221,1,35800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036205832@k,221,1,31100.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036215878@k,220,1,13900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036227944@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036232434@k,221,1,31800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036246075@k,221,1,17800.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036270661@k,221,1,21500.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036275555@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036288386@k,131,2,65900.0,3,2,2,2.0543118531127327,new
2022-07-26,2036297983@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036308350@k,220,1,33700.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036316789@k,221,1,30100.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036326191@k,56,3,149136.0,4,3,3,3.0543118531127322,VIP
2022-07-26,2036329111@k,221,1,81700.0,2,1,2,1.6025064314725193,esc
2022-07-26,2036334998@k,221,1,39900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036339183@k,114,2,68600.0,3,2,2,2.0543118531127327,new
2022-07-26,2036362672@k,221,1,39900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036374903@k,221,1,29900.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036405978@k,221,1,47300.0,2,1,1,1.0543118531127325,esc
2022-07-26,2036422923@k,131,1,37700.0,3,1,1,1.108623706225465,new
2022-07-26,2036428137@k,221,1,30900.0,2,1,1,1.0543118531127325,esc
